row_num,original_job_code,date_shipped,invoiced_customer,state,city,fixed_job_code,repair_status,repair_confidence,repair_method,repair_notes
111,,2014-04-29 00:00:00,"HD SUPPLY WATERWORKS, LTD.",Nevada,"=IFERROR(VLOOKUP($D111,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-04-29 — predates job code system (pre-2016)
112,,2014-04-29 00:00:00,"HD SUPPLY WATERWORKS, LTD.",Nevada,"=IFERROR(VLOOKUP($D112,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-04-29 — predates job code system (pre-2016)
113,,2014-04-29 00:00:00,"HD SUPPLY WATERWORKS, LTD.",Nevada,"=IFERROR(VLOOKUP($D113,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-04-29 — predates job code system (pre-2016)
114,,,,,"=IFERROR(VLOOKUP($D114,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,,No customer or state match found in registry
115,,2014-04-29 00:00:00,"HD SUPPLY WATERWORKS, LTD.",Minnesota,Lake Crystal,,PRE-2016,n/a,,Shipped 2014-04-29 — predates job code system (pre-2016)
116,,2014-04-29 00:00:00,"HD SUPPLY WATERWORKS, LTD.",Minnesota,Lake Crystal,,PRE-2016,n/a,,Shipped 2014-04-29 — predates job code system (pre-2016)
117,,2014-04-29 00:00:00,"HD SUPPLY WATERWORKS, LTD.",Minnesota,Lake Crystal,,PRE-2016,n/a,,Shipped 2014-04-29 — predates job code system (pre-2016)
118,,2014-04-30 00:00:00,"HD SUPPLY WATERWORKS, LTD.",Nevada,"=IFERROR(VLOOKUP($D118,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-04-30 — predates job code system (pre-2016)
119,,2014-04-30 00:00:00,"HD SUPPLY WATERWORKS, LTD.",Nevada,"=IFERROR(VLOOKUP($D119,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-04-30 — predates job code system (pre-2016)
120,,2014-04-30 00:00:00,"HD SUPPLY WATERWORKS, LTD.",Nevada,"=IFERROR(VLOOKUP($D120,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-04-30 — predates job code system (pre-2016)
121,,2014-04-30 00:00:00,"HD SUPPLY WATERWORKS, LTD.",Nevada,"=IFERROR(VLOOKUP($D121,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-04-30 — predates job code system (pre-2016)
122,,2014-04-30 00:00:00,"HD SUPPLY WATERWORKS, LTD.",Nevada,"=IFERROR(VLOOKUP($D122,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-04-30 — predates job code system (pre-2016)
123,,2014-04-30 00:00:00,"HD SUPPLY WATERWORKS, LTD.",Nevada,"=IFERROR(VLOOKUP($D123,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-04-30 — predates job code system (pre-2016)
124,,2014-04-30 00:00:00,"HD SUPPLY WATERWORKS, LTD.",Nevada,"=IFERROR(VLOOKUP($D124,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-04-30 — predates job code system (pre-2016)
125,,2014-04-30 00:00:00,"HD SUPPLY WATERWORKS, LTD.",Nevada,"=IFERROR(VLOOKUP($D125,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-04-30 — predates job code system (pre-2016)
126,,2014-04-30 00:00:00,"HD SUPPLY WATERWORKS, LTD.",Nevada,"=IFERROR(VLOOKUP($D126,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-04-30 — predates job code system (pre-2016)
127,,2014-04-30 00:00:00,"HD SUPPLY WATERWORKS, LTD.",Nevada,"=IFERROR(VLOOKUP($D127,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-04-30 — predates job code system (pre-2016)
128,,2014-04-30 00:00:00,"HD SUPPLY WATERWORKS, LTD.",Nevada,"=IFERROR(VLOOKUP($D128,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-04-30 — predates job code system (pre-2016)
129,,2014-04-30 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D129,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D129,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-04-30 — predates job code system (pre-2016)
130,,2014-04-30 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D130,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D130,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-04-30 — predates job code system (pre-2016)
131,,2014-04-30 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D131,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D131,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-04-30 — predates job code system (pre-2016)
132,,2014-04-30 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D132,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D132,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-04-30 — predates job code system (pre-2016)
133,,2014-04-30 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D133,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D133,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-04-30 — predates job code system (pre-2016)
134,,2014-04-30 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D134,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D134,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-04-30 — predates job code system (pre-2016)
135,,2014-04-30 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D135,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D135,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-04-30 — predates job code system (pre-2016)
136,,2014-05-01 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D136,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D136,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-01 — predates job code system (pre-2016)
137,,2014-05-05 00:00:00,NEWMAN CONSTRUCTION,Utah,Riverton,,PRE-2016,n/a,,Shipped 2014-05-05 — predates job code system (pre-2016)
138,,2014-05-05 00:00:00,NEWMAN CONSTRUCTION,Utah,Riverton,,PRE-2016,n/a,,Shipped 2014-05-05 — predates job code system (pre-2016)
139,,2014-05-05 00:00:00,NEWMAN CONSTRUCTION,Utah,Riverton,,PRE-2016,n/a,,Shipped 2014-05-05 — predates job code system (pre-2016)
140,,2014-05-07 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D140,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D140,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-07 — predates job code system (pre-2016)
141,,2014-05-07 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D141,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D141,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-07 — predates job code system (pre-2016)
142,,2014-05-07 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D142,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D142,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-07 — predates job code system (pre-2016)
143,,2014-05-07 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D143,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D143,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-07 — predates job code system (pre-2016)
144,,2014-05-07 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D144,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D144,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-07 — predates job code system (pre-2016)
145,,2014-05-07 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D145,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D145,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-07 — predates job code system (pre-2016)
146,,2014-05-07 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D146,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D146,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-07 — predates job code system (pre-2016)
147,,2014-05-07 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D147,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D147,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-07 — predates job code system (pre-2016)
148,,2014-05-07 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D148,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D148,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-07 — predates job code system (pre-2016)
149,,2014-05-07 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D149,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D149,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-07 — predates job code system (pre-2016)
150,,2014-05-07 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D150,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D150,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-07 — predates job code system (pre-2016)
151,,2014-05-07 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D151,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D151,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-07 — predates job code system (pre-2016)
152,,2014-05-08 00:00:00,GENEVA PIPE COMPANY,Utah,"=IFERROR(VLOOKUP($D152,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-08 — predates job code system (pre-2016)
153,,2014-05-08 00:00:00,GENEVA PIPE COMPANY,Utah,"=IFERROR(VLOOKUP($D153,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-08 — predates job code system (pre-2016)
154,,2014-05-08 00:00:00,GENEVA PIPE COMPANY,Utah,"=IFERROR(VLOOKUP($D154,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-08 — predates job code system (pre-2016)
155,,2014-05-09 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D155,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D155,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-09 — predates job code system (pre-2016)
156,,,,"=IFERROR(VLOOKUP($D156,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D156,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,,No customer or state match found in registry
157,,2014-05-09 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D157,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D157,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-09 — predates job code system (pre-2016)
158,,2014-05-09 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D158,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D158,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-09 — predates job code system (pre-2016)
159,,2014-05-09 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D159,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D159,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-09 — predates job code system (pre-2016)
160,,2014-05-09 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D160,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D160,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-09 — predates job code system (pre-2016)
161,,2014-05-09 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D161,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D161,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-09 — predates job code system (pre-2016)
162,,2014-05-09 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D162,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D162,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-09 — predates job code system (pre-2016)
163,,2014-05-09 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D163,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D163,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-09 — predates job code system (pre-2016)
164,,2014-05-09 00:00:00,R&D PIPELINE,"=IFERROR(VLOOKUP($D164,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D164,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-09 — predates job code system (pre-2016)
165,,2014-05-09 00:00:00,R&D PIPELINE,"=IFERROR(VLOOKUP($D165,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D165,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-09 — predates job code system (pre-2016)
166,,2014-05-09 00:00:00,R&D PIPELINE,"=IFERROR(VLOOKUP($D166,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D166,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-09 — predates job code system (pre-2016)
167,,2014-05-09 00:00:00,GENEVA PIPE COMPANY,"=IFERROR(VLOOKUP($D167,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D167,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-09 — predates job code system (pre-2016)
168,,2014-05-13 00:00:00,R&D PIPELINE,"=IFERROR(VLOOKUP($D168,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D168,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-13 — predates job code system (pre-2016)
169,,2014-05-13 00:00:00,R&D PIPELINE,"=IFERROR(VLOOKUP($D169,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D169,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-13 — predates job code system (pre-2016)
170,,2014-05-13 00:00:00,R&D PIPELINE,"=IFERROR(VLOOKUP($D170,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D170,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-13 — predates job code system (pre-2016)
171,,2014-05-13 00:00:00,R&D PIPELINE,"=IFERROR(VLOOKUP($D171,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D171,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-13 — predates job code system (pre-2016)
172,,2014-05-13 00:00:00,R&D PIPELINE,"=IFERROR(VLOOKUP($D172,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D172,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-13 — predates job code system (pre-2016)
173,,2014-05-13 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D173,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D173,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-13 — predates job code system (pre-2016)
174,,2014-05-13 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D174,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D174,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-13 — predates job code system (pre-2016)
175,,2014-05-13 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D175,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D175,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-13 — predates job code system (pre-2016)
176,,2014-05-13 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D176,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D176,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-13 — predates job code system (pre-2016)
177,,2014-05-14 00:00:00,R&D PIPELINE,"=IFERROR(VLOOKUP($D177,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D177,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-14 — predates job code system (pre-2016)
178,,2014-05-14 00:00:00,R&D PIPELINE,"=IFERROR(VLOOKUP($D178,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D178,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-14 — predates job code system (pre-2016)
179,,2014-05-14 00:00:00,GENEVA PIPE COMPANY,"=IFERROR(VLOOKUP($D179,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D179,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-14 — predates job code system (pre-2016)
180,,2014-05-15 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D180,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D180,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-15 — predates job code system (pre-2016)
181,,2014-05-15 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D181,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D181,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-15 — predates job code system (pre-2016)
182,,2014-05-15 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D182,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D182,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-15 — predates job code system (pre-2016)
183,,2014-05-15 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D183,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D183,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-15 — predates job code system (pre-2016)
184,,2014-05-15 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D184,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D184,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-15 — predates job code system (pre-2016)
185,,2014-05-15 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D185,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D185,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-15 — predates job code system (pre-2016)
186,,2014-05-21 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D186,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D186,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-21 — predates job code system (pre-2016)
187,,2014-05-21 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D187,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D187,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-21 — predates job code system (pre-2016)
188,,2014-05-21 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D188,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D188,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-21 — predates job code system (pre-2016)
189,,2014-05-21 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D189,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D189,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-21 — predates job code system (pre-2016)
190,,2014-05-21 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D190,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D190,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-21 — predates job code system (pre-2016)
191,,2014-05-21 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D191,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D191,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-21 — predates job code system (pre-2016)
192,,2014-05-21 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D192,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D192,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-21 — predates job code system (pre-2016)
193,,2014-05-21 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D193,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D193,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-21 — predates job code system (pre-2016)
194,,2014-05-21 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D194,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D194,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-21 — predates job code system (pre-2016)
195,,2014-05-29 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D195,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D195,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-29 — predates job code system (pre-2016)
196,,2014-05-29 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D196,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D196,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-29 — predates job code system (pre-2016)
197,,2014-05-29 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D197,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D197,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-29 — predates job code system (pre-2016)
198,,2014-05-29 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D198,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D198,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-29 — predates job code system (pre-2016)
199,,2014-05-29 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D199,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D199,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-29 — predates job code system (pre-2016)
200,,2014-05-29 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D200,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D200,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-29 — predates job code system (pre-2016)
201,,2014-05-29 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D201,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D201,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-29 — predates job code system (pre-2016)
202,,2014-05-29 00:00:00,"HD SUPPLY WATERWORKS, LTD.","=IFERROR(VLOOKUP($D202,'Job Code Data'!$B:$G,6,FALSE),"""")","=IFERROR(VLOOKUP($D202,'Job Code Data'!$B:$G,5,FALSE),"""")",,PRE-2016,n/a,,Shipped 2014-05-29 — predates job code system (pre-2016)
